GOYCOECHEA,GRANERO,GUADERRAMA,GUAS,GUERRRA
GOYCOOLEA,GRANIELA,GUADIAN,GUASCH,GUEVARA
GOYENECHE,GRANILLO,GUADIANA,GUASH,GUEVAREZ
GOYOS,GRANIS,GUADIANO,GUASP,GUEVARRA
GOYTIA,GRANIZO,GUADRON,GUAYANTE,GUEVERA
GOYZUETA,GRANJA,GUAIDA,GUAYDACAN,GUEVERRA
GOZMAN,GRATACOS,GUAJACA,GUDIEL,GUEZ
GRACIA,GRAULAU,GUAJARDO,GUDINO,GUIA
GRACIAN,GRAUPERA,GUAL,GUEBARA,GUIBOA
GRACIANI,GRAVERAN,GUALDARRAMA,GUECHO,GUICHO
GRACIANO,GRAZA,GUAMAN,GUEDE,GUIDERO
GRACIDA,GREIGO,GUANA,GUEDEA,GUIJARRO
GRADIAS,GRES,GUANAJUATO,GUEDES,GUIJOSA
GRADILLA,GRIEGO,GUANCHE,GUEDIN,GUILARTE
GRADILLAS,GRIHALVA,GUANGORENA,GUEIMUNDE,GUILBE
GRADISAR,GRIJALBA,GUANILL,GUEITS,GUILEZ
GRADO,GRIJALUA,GUANTE,GUEL,GUILLAMA
GRAFALS,GRIJALVA,GUANTES,GUELBENZU,GUILLEMARD
GRAGEDA,GRILLASCA,GUANTEZ,GUELMES,GUILLEN
GRAIBE,GRILLIAS,GUAPO,GUEMES,GUILLENA
GRAJALES,GRIMALDO,GUARA,GUEMEZ,GUILLERMETY
GRAJEDA,GRISALES,GUARACHA,GUERA,GUILLERMO
GRAJERA,GROLON,GUARCH,GUERARA,GUINA
GRAJIOLA,GRONA,GUARDADO,GUERECA,GUIRADO
GRAMAJO,GROSO,GUARDAMONDO,GUERENA,GUIRALES
GRANADA,GROVAS,GUARDARRAMA,GUERENO,GUIREMAND
,,APPENDIX E,,E-33
,CENSUS LIST OF SPANISH SURNAMES,,,
GUIROLA,GURZI,HECHAVARRIA,HERNAEZ,HERVIS
GUISA,GUSMAN,HECHEVARRIA,HERNAIZ,HEVIA
GUISADO,GUSME,HEGUY,HERNAND,HEYSQUIERDO
GUISAO,GUSTAMANTE,HELGUERA,HERNANDE,HIBARRA
GUISAR,GUSTAMENTE,HELGUERO,HERNANDEL,HIDALGA
GUITANO,GUSTO,HELGUEROS,HERNANDER,HIDALGO
GUITERREZ,GUTERREZ,HENANDEZ,HERNANDES,HIDALGOGATO
GUITIAN,GUTIERES,HENAO,HERNANDEZ,HIDAS
GUITIERREZ,GUTIEREZ,HENARES,HERNANDEZCANTU,HIDROGO
GUITRON,GUTIERIEZ,HENOJOSA,HERNANDEZORTIZ,HIERREZUELO
GUITTEREZ,GUTIERR,HENRIGUEZ,HERNANDO,HIERRO
GUITTERREZ,GUTIERRE,HENRIQUEZ,HERNANDORENA,HIGADERA
GUITY,GUTIERREA,HERALDEZ,HERNANDZ,HIGAREDA
GUIU,GUTIERRER,HERANDEZ,HERNANEZ,HIGARES
GUIVAS,GUTIERRES,HERAS,HERNDEZ,HIGNOJOS
GUIZA,GUTIERREZ,HERAZ,HERNENDEZ,HIGNOJOZ
GUIZADO,GUTIERREZGARCIA,HERBELLO,HERONEMA,HIGUERA
GUIZAR,GUTIERREZRIOS,HEREBIA,HERRADA,HIGUERAS
GUJARDO,GUTIERRZ,HEREDERO,HERRADOR,HIGUERO
GULARTE,GUTIRREZ,HEREDIA,HERRAN,HIGUEROS
GULBAS,GUTTEREZ,HEREIDA,HERRANZ,HIJAR
GULDRIS,GUTTERREZ,HERENA,HERRARA,HILARIO
GULDRIZ,GUTTIEREZ,HERERA,HERRARTE,HILERIO
GULIERREZ,GUTTIERREZ,HERERRA,HERREA,HINAJOSA
GUMA,GUZMAN,HERETER,HERREJON,HINESTROSA
GUNDIN,GUZMELI,HERIA,HERRENA,HINOJAS
GURARO,GUZMON,HERIDIA,HERRER,HINOJO
GURELL,HACES,HERMANDEZ,HERRERA,HINOJOS
GURIDES,HAEDO,HERMIDA,HERRERAS,HINOJOSA
GUROLA,HANONO,HERMIDAS,HERRERIA,HINOJOSE
GURRERO,HARGITA,HERMIS,HERRERIAS,HINOJOSO
GURRIA,HARISPURU,HERMOCILLO,HERRERO,HINOJOZA
GURRIES,HARO,HERMOGENO,HERREROS,HINOSTRO
GURROLA,HAROS,HERMOSA,HERRERRA,HINOSTROSA
GURRUCHAGA,HARVIER,HERMOSILLO,HERROZ,HINOSTROZA
GURULE,HAYOS,HERMOSO,HERVAS,HINZO
GURVLE,HECHANOVA,HERNADEZ,HERVELLA,HIPOLITO
E-34,,,,
,,APPENDIX E,,
,CENSUS LIST OF SPANISH SURNAMES,,,
HIRALDO,HUANTE,HURTADO,IGLESIAS,INOCENCIO
HIRALES,HUANTES,HURTARTE,IGNACIO,INOSTROS
HIRALEZ,HUAPE,HYSQUIERDO,IGOA,INOSTROSA
HIRIGOYEN,HUARACHA,IANEZ,IGUALADA,INOSTROZA
HIRTADO,HUARTE,IANOS,IGUINA,INSAUSTI
HISQUIERDO,HUEDA,IBANES,ILARRAZA,INSERNI
HITA,HUERECA,IBANEZ,ILDEFONSO,INSIGNARES
HOGEDA,HUERENA,IBAR,ILHARREGUY,INSUA
HOJAS,HUEREQUE,IBARBO,ILIZALITURRI,INSULAR
HOLGIN,HUERGAS,IBARGUENGOITIA,ILLAN,INSUNZA
HOLGUIN,HUERGO,IBARLUCEA,ILLANES,INSURRIAGA
HOLQUIN,HUERTA,IBARRA,ILLAS,INTERIAN
HOMAR,HUERTAS,IBARRIA,ILLERA,INTRIAGO
HOMS,HUERTAZ,IBARRONDO,ILLESCAS,INURRIGARRO
HONESTO,HUERTERO,IBAVE,IMAS,INZUNZA
HONGOLA,HUERTO,IBAVEN,IMAZ,IPARRAGUIRRE
HONORIO,HUERTOS,IBERRA,INCHAURREGUI,IPINA
HONRADA,HUESCA,IBERRI,INCHAUSTEGUI,IQUINA
HORABUENA,HUESO,IBINARRIAGA,INCHAUSTI,IRACHETA
HORACIO,HUETE,IBOS,INCLAN,IRAGUI
HORCASITAS,HUEZO,IBUADO,INDART,IRAHETA
HORELICA,HUGUEZ,ICAMEN,INESTA,IRALA
HORMACHEA,HUICI,ICARDO,INESTROZA,IRAOLA
HORMAZA,HUICOCHEA,ICASIANO,INEZ,IRASTORZA
HORMAZABAL,HUIDOR,ICAZA,INFANTE,IRAZABAL
HORMILLA,HUIPE,ICEDO,INFANTES,IRAZOQUI
HORNEDO,HUISAR,ICHINAGA,INFANZON,IRIART
HORRUITINER,HUITRON,IDARRAGA,INFIESTA,IRIARTE
HORTA,HUIZAR,IDIAQUEZ,INGELMO,IRIBARREN
HOSTAS,HUMADA,IDIGORAS,INGRANDE,IRIBE
HOSTOS,HUMILDAD,IDOY,INGUANZO,IRIGARAY
HOYO,HURADO,IDROGO,INGUITO,IRIGONEGARAY
HOYOS,HURBINA,IDROVO,INIGO,IRIGOYEN
HOYUELA,HURIEGA,IGARAVIDEZ,INIGUES,IRIMIA
HUACUJA,HURON,IGARTUA,INIGUEZ,IRINEO
HUALDE,HURRIEGA,IGLECIAS,INIQUEZ,IRIONDO
HUAMAN,HURTADA,IGLESIA,INOA,IRIQUI
,,APPENDIX E,,E-35
,CENSUS LIST OF SPANISH SURNAMES,,,
IRISARRI,ITULE,JAIMEZ,JAUREQUI,JORNACION
IRIYE,ITURBE,JAIRALA,JAUREZ,JORQUERA
IRIZAR,ITURBI,JALAMO,JAURGUI,JORQUEZ
IRIZARRI,ITURBIDE,JALLEO,JAURIGI,JORRIN
IRIZARRY,ITURMENDI,JALOMA,JAURIGUE,JOVE
IRIZARY,ITURRALDE,JALOMO,JAURIGUI,JOVELLANOS
IRIZZARY,ITURRASPE,JALTECO,JAURIQUE,JOVER
IRLAS,ITURREGUI,JANER,JAURIQUI,JOVET
IROZ,ITURRI,JANERO,JAURQUI,JOYA
IRRIBARREN,ITURRIA,JAQUEZ,JAURRIETA,JUACHON
IRRIZARRI,ITURRIAGA,JAQUIAS,JAVIER,JUAN
IRRIZARRY,ITURRINO,JARA,JAVIERRE,JUANCHO
IRRIZARY,ITURRIOZ,JARABA,JEMENTE,JUANERO
IRROBALI,IVANEZ,JARAMILIO,JEREZ,JUANES
IRUEGAS,IVARRA,JARAMILLA,JESUS,JUANEZ
IRUNGARAY,IXTA,JARAMILLO,JIMAREZ,JUANEZA
IRURETAGOYENA,IZA,JARDINES,JIMEMEZ,JUANICO
IRVEGAS,IZABAL,JARDINEZ,JIMENA,JUANITAS
ISAGUIRRE,IZAGUIRRE,JARERO,JIMENE,JUANO
ISAIS,IZAQUIRRE,JARMILLO,JIMENES,JUARA
ISAIZ,IZAR,JAROMILLO,JIMENEZ,JUARBE
ISALES,IZNAGA,JARQUEZ,JIMENIZ,JUARDO
ISARRARAS,IZQUIERDO,JARQUIN,JIMENO,JUARE
ISAS,IZURIETA,JARRIN,JIMENZ,JUAREGUI
ISASSI,JACAS,JARRO,JIMINEZ,JUARES
ISERN,JACINTO,JASO,JINETE,JUAREZ
ISIAS,JACOBO,JASSO,JINEZ,JUARISTI
ISIDRON,JACOME,JATIVA,JINZO,JUARRERO
ISLA,JACOMINO,JAUMA,JIRAU,JUARROS
ISLAS,JACOVO,JAUME,JIRON,JUBELA
ISLAVA,JACQUEZ,JAUNARENA,JOFRE,JUELLE
ISONA,JACUINDE,JAUNES,JOJOLA,JUEZ
ISORDIA,JAIDAR,JAURE,JOMARRON,JUFIAR
ISQUIERDO,JAILE,JAUREGUI,JORAMILLO,JULBE
ISUNZA,JAIME,JAUREGUIBERRY,JORDANA,JULIA
ITHIER,JAIMERENA,JAUREGUY,JORGANES,JUNCADELLA
ITUARTE,JAIMES,JAURENA,JORGE,JUNCAL
E-36,,,,
,,APPENDIX E,,
,CENSUS LIST OF SPANISH SURNAMES,,,
JUNCO,LABRADO,LAGUER,LAMOSO,LAOS
JUNCOSA,LABRADOR,LAGUERUELA,LAMOURT,LAOSA
JUNEZ,LABUZAN,LAGUILLO,LAMOUTTE,LAPADURA
JUNGUERA,LACA,LAGUNA,LAMPARELLO,LAPARRA
JUNQUERA,LACALLE,LAGUNAS,LAMPEDUSA,LAPAZ
JURADO,LACARRA,LAGUNES,LAMPON,LAPENA
JURAEZ,LACASA,LAHOZ,LANAS,LAPICA
JURAHUI,LACASELLA,LAIJA,LANCARA,LAPIZ
JURDI,LACAYO,LAIJAS,LANCHA,LAPUERTA
JURE,LACEBAL,LAILES,LANDA,LAPUZ
JURI,LACEDONIA,LAINEZ,LANDAVASO,LARA
JURREZ,LACERA,LAISECA,LANDAVAZO,LARACUENTA
JUSAINO,LACHAPPA,LAIZ,LANDAVERDE,LARACUENTE
JUSINO,LACHICA,LAJARA,LANDAZURI,LARALDE
JUSTINIANI,LACHICO,LAJES,LANDEIRA,LARAN
JUSTINIANO,LACOMBA,LALLAVE,LANDERO,LARAS
JUSTIZ,LACOME,LALOMA,LANDEROS,LARDIZABAL
JUVER,LACONCHA,LALUEZA,LANDESTOY,LAREDO
JUVERA,LACRET,LALUZ,LANDETA,LARENA
LABADOR,LACRUE,LAMADRID,LANDEZ,LARENAS
LABADY,LACRUZ,LAMADRIZ,LANDIN,LARES
LABANDEIRA,LACSAMANA,LAMAS,LANDIVAR,LAREZ
LABARGA,LADAGA,LAMASA,LANDOL,LARIOS
LABARTA,LAFARGA,LAMATA,LANDRAU,LARIVA
LABASTIDA,LAFEBRE,LAMAZARES,LANDRIAN,LARIZ
LABASTILLA,LAFFONT,LAMBARDIA,LANDRON,LARRA
LABIO,LAFORTEZA,LAMBAREN,LANET,LARRACHE
LABIOSA,LAFUENTE,LAMBARENA,LANFRANCO,LARRAGA
LABISTE,LAFUENTES,LAMBARIA,LANGARA,LARRAGOITE
LABOCA,LAGAR,LAMBARRI,LANGARCIA,LARRAGOITY
LABORDA,LAGARDA,LAMBOY,LANGARICA,LARRAINZAR
LABORI,LAGARES,LAMEIRA,LANTIGUA,LARRALDE
LABORICO,LAGEYRE,LAMELA,LANUEZ,LARRAMENDI
LABORIN,LAGO,LAMELAS,LANUZA,LARRAN
LABOY,LAGOA,LAMIGUEIRO,LANZISERO,LARRANAGA
LABRA,LAGOMASINO,LAMORENA,LANZOT,LARRANGA
LABRADA,LAGRANA,LAMOSA,LAO,LARRASQUITO
,,APPENDIX E,,E-37
,CENSUS LIST OF SPANISH SURNAMES,,,
LARRASQUITU,LASOS,LAVIOS,LEDEZMA,LEONES
LARRAURI,LASSOS,LAVORICO,LEDO,LEONGUERRERO
LARRAYA,LASTRA,LAVORIN,LEDON,LEONIS
LARRAZ,LASTRE,LAYANA,LEGARDA,LEONOR
LARRAZABAL,LASTRES,LAYNA,LEGARRA,LEOS
LARRAZOLA,LATASA,LAZA,LEGARRETA,LEOZ
LARRAZOLO,LATIGO,LAZAGA,LEGARRETTA,LEPE
LARREA,LATONI,LAZALA,LEGASPE,LERA
LARREGUI,LATORRES,LAZALDE,LEGASPI,LERDO
LARRETA,LAUGIER,LAZANO,LEGORRETA,LERENA
LARREYNAGA,LAUREAN,LAZARIN,LEGOZA,LERET
LARRIBA,LAUREANO,LAZARINE,LEGRA,LERMA
LARRIBAS,LAUREDO,LAZARO,LEGUINA,LERMO
LARRINAGA,LAUREIRO,LAZARTE,LEIBA,LERNO
LARRINUA,LAUREL,LAZCANO,LEIBAS,LERO
LARRIVA,LAURELES,LAZCOS,LEIGON,LESA
LARRONDE,LAURIANO,LAZES,LEIJA,LESCANO
LARRONDO,LAURIAS,LAZO,LEIMON,LESMES
LARROSA,LAURIDO,LAZODELAVEGA,LEIRA,LESPIER
LARROY,LAUSELL,LAZOS,LEIRO,LESPRON
LARRUA,LAUTERIO,LAZRINE,LEISA,LETAMENDI
LARRUBIA,LAUZARDO,LAZU,LEISECA,LETONA
LARTUNDO,LAUZURIQUE,LAZURTEGUI,LEITA,LETRIZ
LARZABAL,LAVANDEIRA,LEAL,LEITES,LEURA
LASA,LAVANDERA,LEANOS,LEIVA,LEVALDO
LASAGA,LAVANDERO,LEBARIO,LEIVAS,LEVARIO
LASALDE,LAVARS,LEBRIJA,LEIZAN,LEYBA
LASANTA,LAVASTIDA,LEBRON,LEJARZA,LEYBAS
LASAS,LAVAYEN,LECARO,LEJARZAR,LEYJA
LASAVIO,LAVEA,LECAROS,LELEVIER,LEYRA
LASCANO,LAVEAGA,LECEA,LEMES,LEYRO
LASCOR,LAVEGA,LECHON,LEMUS,LEYUA
LASCURAIN,LAVENDERA,LECHUGA,LEMUZ,LEYVA
LASERNA,LAVERGATA,LECTORA,LENERO,LEYVAS
LASES,LAVERNIA,LECUMBERRI,LENTE,LEZA
LASHERAS,LAVIADA,LECUSAY,LEODORO,LEZAJA
LASO,LAVILLA,LEDESMA,LEON,LEZAMA
E-38,,,,
,,APPENDIX E,,
,CENSUS LIST OF SPANISH SURNAMES,,,
LEZANA,LINAREZ,LIZARRARAS,LLAVE,LLUIS
LEZCANO,LINEIRO,LIZARZABURU,LLAVERIAS,LLURIA
LIANO,LINERA,LIZASO,LLAVET,LLUVERAS
LIANOZ,LINERO,LIZASUAIN,LLAVONA,LOA
LIANZA,LINEROS,LIZCANO,LLENIN,LOAIZA
LIBOY,LIQUET,LLABRES,LLENZA,LOARTE
LIBRAN,LIQUEZ,LLACA,LLEO,LOAYZA
LIBREROS,LIRA,LLACER,LLEONART,LOBAINA
LICANO,LIRAALVARADO,LLADO,LLERA,LOBATO
LICEA,LIRANZO,LLAGOSTERA,LLERANDI,LOBATOS
LICEAGA,LIRES,LLAGUNO,LLERAS,LOBATOZ
LICERIO,LIRIANO,LLAMA,LLERENA,LOBERA
LICON,LIRIO,LLAMAS,LLERENAS,LODEIRO
LICONA,LISALDA,LLAMAZARES,LLEVERINO,LODEVICO
LICOR,LISALDE,LLAMBES,LLIBRE,LODOS
LICUDINE,LISAMA,LLAMEDO,LLINAS,LODOZA
LIENDO,LISARDO,LLAMES,LLITERAS,LOERA
LIERA,LISBOA,LLAMOSA,LLIZO,LOEZA
LIERAS,LISCANO,LLANA,LLOBERA,LOGOLUSO
LIERRA,LISEA,LLANAS,LLOBET,LOGRONO
LIEVANO,LISERA,LLANERA,LLOMPART,LOINAZ
LIEVANOS,LISERIO,LLANERAS,LLONA,LOIRA
LIGUES,LISOJO,LLANES,LLOPIS,LOJA
LIGUEZ,LIZA,LLANEZ,LLOPIZ,LOJERO
LIMARDO,LIZALDA,LLANIO,LLORCA,LOJO
LIMAS,LIZALDE,LLANO,LLOREDA,LOMANA
LIMIA,LIZAMA,LLANOS,LLORENS,LOMAYESVA
LIMON,LIZAN,LLANTADA,LLORENTE,LOMBANA
LIMONES,LIZANO,LLANTIN,LLORET,LOMBARDIA
LIMONEZ,LIZAOLA,LLANUSA,LLORIN,LOMBERA
LIMONTA,LIZARAGA,LLAPUR,LLOSA,LOMBRANA
LIMONTORRES,LIZARDE,LLARENA,LLOVERA,LOMBRANO
LIMOSNERO,LIZARDI,LLATA,LLOVERAS,LOMELI
LIMUEL,LIZARDO,LLAUGER,LLOVET,LOMELIN
LINAJE,LIZARRAGA,LLAURADO,LLOVIO,LOMELLIN
LINAN,LIZARRAGO,LLAURADOR,LLUBERES,LOMELY
LINARES,LIZARRALDE,LLAUSAS,LLUCH,LONA
,,APPENDIX E,,E-39
,CENSUS LIST OF SPANISH SURNAMES,,,
LONDONO,LORZA,LUCARIO,LUPIAN,MACHORRO
LONGORIA,LOSA,LUCATERO,LUPIANEZ,MACHUCA
LONGORIO,LOSADA,LUCATORTA,LUPIBA,MACIA
LONGOVIA,LOSADO,LUCENA,LUPIO,MACIAL
LONGUEVAN,LOSANA,LUCER,LUQUE,MACIAS
LONVELIN,LOSOYA,LUCERO,LUQUEZ,MACIAZ
LOPATEGUI,LOSTAUNAU,LUCIO,LUQUIN,MACIEL
LOPE,LOUATO,LUCO,LUQUIS,MACOTELA
LOPENA,LOUBRIEL,LUCOS,LURAS,MADA
LOPERA,LOURIDO,LUCRET,LUVIANO,MADALA
LOPERENA,LOUSTAUNAU,LUEBANO,LUYANDA,MADARIAGA
LOPETEGUI,LOVATO,LUENGAS,LUYANDO,MADERA
LOPEZ,LOVATON,LUENGO,LUZA,MADERIS
LOPEZCASTRO,LOVEIRA,LUERA,LUZANIA,MADERO
LOPEZMENDOZA,LOVERA,LUERAS,LUZANILLA,MADIEDO
LOPEZRODRIGUEZ,LOVERAS,LUEVANO,LUZANO,MADOZ
LOPEZSANCHEZ,LOVILLE,LUEVANOS,LUZARDO,MADRAZO
LOPEZVEGA,LOVIO,LUEZA,LUZARRAGA,MADRIA
LOPOZ,LOYA,LUGARDO,LUZBET,MADRID
LOQUET,LOYNAZ,LUGARO,LUZUNARIS,MADRIGAL
LORA,LOYO,LUGO,LUZURIAGA,MADRIGALES
LORANCA,LOYOLA,LUGON,MACARAIG,MADRIGUAL
LORCA,LOZA,LUGONES,MACARDICAN,MADRIL
LOREDO,LOZADA,LUINA,MACARENO,MADRILES
LORENCES,LOZADO,LUIS,MACARON,MADRILL
LORENTE,LOZANA,LUITIN,MACAVINTA,MADRIZ
LORENZANA,LOZANO,LUJAN,MACAYA,MADRONA
LORERA,LOZEZ,LUJANO,MACAYAN,MADRUENO
LORETDEMOLA,LOZOLLA,LUJARDO,MACDONADO,MADRUGA
LOREZ,LOZOYA,LUJO,MACEDA,MADUANO
LORIDO,LUA,LUJON,MACEIRA,MADUELL
LORIEGA,LUACES,LUMBRERA,MACEN,MADUENA
LORIGA,LUAN,LUMBRERAS,MACENA,MADUENO
LORIGO,LUAS,LUNA,MACEO,MADURO
LORONA,LUBE,LUNARES,MACEYRA,MAELIA
LORONO,LUBERTA,LUPERCIO,MACHICHE,MAES
LORTA,LUBIAN,LUPEZ,MACHIN,MAESE
E-40,,,,
,,APPENDIX E,,
,CENSUS LIST OF SPANISH SURNAMES,,,
MAESO,MAINEZ,MALDONADO,MANDONADO,MANUZ
MAESTAS,MAIQUEZ,MALDONALDO,MANDUGARO,MANZANA
MAESTAZ,MAIRENA,MALDONDO,MANDUJAN,MANZANAL
MAESTES,MAISONAVE,MALDONODO,MANDUJANO,MANZANARES
MAESTOS,MAISONET,MALENDEZ,MANGOME,MANZANAREZ
MAESTRE,MAISTERRA,MALFAVON,MANGUAL,MANZANEDO
MAESTREY,MAITIA,MALIAROS,MANGUIA,MANZANERA
MAESTU,MAITO,MALIBRAN,MANICOM,MANZANERES
MAEVA,MAIZ,MALICAY,MANIQUIS,MANZANERO
MAEZ,MAJALCA,MALLANO,MANITO,MANZANET
MAGALDE,MAJANO,MALLEA,MANJARES,MANZANILLA
MAGALLAN,MAJARUCON,MALLOQUE,MANJAREZ,MANZANO
MAGALLANES,MAJENO,MALLORCA,MANJARRES,MANZUR
MAGALLANEZ,MAJIA,MALONADO,MANJARREZ,MAPALO
MAGALLON,MAJUL,MALONCON,MANOSA,MAPULA
MAGALONA,MAJUTA,MALOVE,MANQUERO,MAQUEDA
MAGANA,MALABANAN,MALPICA,MANQUEROS,MAQUEIRA
MAGANTE,MALABE,MALTES,MANRESA,MAQUINALEZ
MAGARINO,MALABEHAR,MALTOS,MANRIGUEZ,MAQUIVAR
MAGAZ,MALACARA,MALUIA,MANRIQUE,MARABOTTO
MAGDAEL,MALAGON,MALVAEZ,MANRIQUES,MARADIAGA
MAGDALANO,MALANA,MALVAREZ,MANRIQUEZ,MARALES
MAGDALENA,MALANCHE,MALVIDO,MANRRIQUE,MARANAN
MAGDALENO,MALANDRIS,MAMARADLO,MANRRIQUEZ,MARANON
MAGDIRILA,MALARIN,MANCEBO,MANSANALES,MARANTE
MAGENO,MALAUE,MANCERA,MANSANALEZ,MARANTOS
MAGLICA,MALAVE,MANCERO,MANSANARES,MARASCOLA
MAGLUTA,MALAVES,MANCHA,MANSANAREZ,MARATAS
MAGPAYO,MALAVET,MANCHACA,MANSILLA,MARAVEZ
MAGPURI,MALAVEZ,MANCHAN,MANSILLAS,MARAVILLA
MAGRINA,MALBAEZ,MANCHEGO,MANSITO,MARAVILLAS
MAGSOMBOL,MALBAS,MANCIAS,MANSO,MARAVILLO
MAGUREGUI,MALDANADO,MANCILLA,MANTECA,MARBAN
MAIMES,MALDENADO,MANCILLAS,MANTECON,MARCADIS
MAIMO,MALDOMADO,MANCINAS,MANTEROLA,MARCANO
MAINEGRA,MALDONA,MANCITO,MANTILLA,MARCELENO
MAINERO,MALDONADA,MANDADO,MANTINEZ,MARCELIN
,,APPENDIX E,,E-41
,CENSUS LIST OF SPANISH SURNAMES,,,
MARCHA,MARINES,MARTIARENA,MASCARENAS,MATOS
MARCHAN,MARINEZ,MARTICORENA,MASCARENAZ,MATOSO
MARCHANTE,MARIONA,MARTINDELCAMPO,MASCARENO,MATOZA
MARCHANY,MARISCAL,MARTINES,MASCARINAS,MATTILLO
MARCHECO,MARISTANY,MARTINETS,MASCARRO,MATURANA
MARCHENA,MARISY,MARTINEX,MASCORRO,MATURINO
MARCHIONDO,MARITNEZ,MARTINEZ,MASDEO,MATUTE
MARCIAL,MARLANO,MARTINEZDECASTR,MASDEU,MAULEON
MARCILLA,MARMOL,O,MASEDA,MAUNA
MARCILLO,MARMOLEJO,MARTINEZGARCIA,MASERO,MAUPOME
MARCOR,MARMOLEJOS,MARTINEZGONZALE,MASFERRER,MAURAS
MARCOS,MARONES,Z,MASIAS,MAUREL
MARDOMINGO,MARQUEZ,MARTINEZORTIZ,MASIEL,MAURICIO
MARDUENO,MARQUINA,MARTINEZRODRIGU,MASJUAN,MAURIES
MAREINA,MARQUIZ,EZ,MASPERO,MAURIZ
MARENCO,MARRASQUIN,MARTINIZ,MASPONS,MAUROSA
MARENTES,MARRENO,MARTIR,MASQUIDA,MAUROZA
MARENTEZ,MARRERO,MARTIRENA,MASSANA,MAYA
MAREQUE,MARRIAGA,MARTIZ,MASSANET,MAYAGOITIA
MARERO,MARRIETTA,MARTLARO,MASSAS,MAYANS
MARES,MARRODAN,MARTNEZ,MASSIATTE,MAYAS
MARESMA,MARROGUIN,MARTORELL,MASTACHE,MAYATE
MAREZ,MARROQUIN,MARTOS,MASTRAPA,MAYDON
MARFIL,MARRORO,MARUFFO,MASVIDAL,MAYEN
MARFILENO,MARROZOS,MARUFO,MATA,MAYMI
MARGAILLAN,MARRUFFO,MARULANDA,MATAIYA,MAYNEZ
MARGARITO,MARRUFO,MARUNO,MATALLANA,MAYOL
MARGUEZ,MARRUGO,MARURI,MATALOBOS,MAYORA
MARIANES,MARRUJO,MARVEZ,MATAMOROS,MAYORAL
MARIANS,MARSACH,MARXUACH,MATANZO,MAYORCA
MARICHAL,MARSALIA,MARZAN,MATEAS,MAYORDOMO
MARICHALAR,MARSELLOS,MARZOA,MATEO,MAYORGA
MARIDUENA,MARTE,MARZOL,MATEOS,MAYORQUIN
MARIN,MARTELON,MARZOVILLA,MATEU,MAYSONET
MARINAS,MARTENEZ,MAS,MATIAS,MAYTIN
MARINELARENA,MARTES,MASCARDO,MATIENZO,MAYTORENA
MARINERO,MARTEZ,MASCARENA,MATILLA,MAZA
E-42,,,,
,,APPENDIX E,,
,CENSUS LIST OF SPANISH SURNAMES,,,
MAZARA,MEJIA,MENA,MENDRIN,MERJIL
MAZARIEGO,MEJIAS,MENACHE,MENEDEZ,MERLA
MAZARIEGOS,MEJICO,MENACHO,MENENDEZ,MERLOS
MAZON,MEJIDO,MENCHACA,MENES,MERMEA
MAZORRA,MEJILLA,MENCHAEA,MENESES,MERMEJO
MAZPULE,MEJILLAS,MENCHAVEZ,MENEZ,MERMELLA
MAZQUIARAN,MEJORADA,MENCHEGO,MENJARES,MERODIO
MAZUCA,MEJORADO,MENCIA,MENJIVAR,MERONO
MAZUELOS,MELANDEZ,MENCIO,MENJUGA,MERU
MEASTAS,MELANO,MENCOS,MENOCAL,MERUELO
MEAVE,MELCHOR,MENDANA,MENOSCAL,MESA
MECADO,MELCON,MENDAROS,MENOUD,MESEGUER
MECARTEA,MELECIO,MENDEOLA,MENOYO,MESIA
MECENAS,MELENA,MENDEZ,MERA,MESIAS
MECHOSO,MELENCIANO,MENDIA,MERANCIO,MESILLAS
MEDEL,MELENDE,MENDIAS,MERAS,MESINAS
MEDELES,MELENDES,MENDIAZ,MERAZ,MESONERO
MEDELEZ,MELENDEZ,MENDIBLES,MERCAD,MESORANA
MEDELLIN,MELENDRES,MENDIBURO,MERCADA,MESQUIAS
MEDERO,MELENDREZ,MENDIBURU,MERCADAL,MESQUIT
MEDEROS,MELENEDEZ,MENDIETA,MERCADE,MESQUITA
MEDIANO,MELENEZ,MENDIETTA,MERCADER,MESQUITE
MEDIAVILLA,MELENUDO,MENDIGUTIA,MERCADO,MESQUITI
MEDINA,MELERO,MENDINE,MERCARDO,MESSARRA
MEDINAS,MELGAR,MENDIOLA,MERCED,MESSEGUER
MEDINILLA,MELGAREJO,MENDIOLEA,MERCEDES,MESTA
MEDIO,MELGARES,MENDIONDO,MERCHAIN,MESTAS
MEDIZ,MELGOSA,MENDITA,MERCHAN,MESTAZ
MEDOLA,MELGOZA,MENDIVEL,MERCODO,MESTRE
MEDRAN,MELIAN,MENDIVIL,MERCOLA,MESTRES
MEDRANO,MELIAS,MENDIZ,MERCONCHINI,MESTRIL
MEGARIZ,MELINDEZ,MENDIZABAL,MERELES,MEXIA
MEGUI,MELIOTA,MENDOSA,MERENDON,MEXICANO
MEIJA,MELLADO,MENDOZ,MEREZ,MEZA
MEIRELES,MELOCOTON,MENDOZA,MERGIL,MEZQUITA
MEIZOSO,MEMBRENO,MENDOZO,MERINO,MICAN
MEJA,MEMBRILA,MENDRE,MERIZALDE,MICHACA
,,APPENDIX E,,E-43
,CENSUS LIST OF SPANISH SURNAMES,,,
MICHELENA,MINAGORRI,MIRAVAL,MOLEDO,MONCLOVA
